date,is_droplet,status,placed_gmv,delivered_gmv,cancelled_gmv,completed_gmv
2023-11-20,N,conducted,5087340,4462100,0,4462100
2021-03-17,N,cancelled,9676656,0,12559176,12559176
2025-04-11,N,conducted,9173854,10336946,0,10336946
2020-02-09,N,delivered,1508710,1343056,0,1343056
2022-04-26,N,cancelled,6554096,0,10906740,10906740
2020-11-07,N,delivered,6919710,7049314,0,7049314
2022-02-16,N,conducted,10058334,10914788,0,10914788
2025-05-30,N,confirmed,15417650,13458627,0,13458627
2022-01-14,N,conducted,3025864,2812736,0,2812736
2020-01-21,N,delivered,145821,568323,0,568323
2020-07-16,N,delivered,1057888,1259544,0,1259544
2023-07-19,N,conducted,4391650,4094674,0,4094674
2020-05-17,N,delivered,253896,68439,0,68439
2020-06-26,N,delivered,338086,121500,0,121500
2020-08-19,N,delivered,1688316,2868120,0,2868120
2020-05-08,N,delivered,1198,4500,0,4500
2025-04-30,N,booked,1696,null,null,null
2025-04-01,Y,confirmed,1850,null,null,null
2025-05-25,Y,confirmed,59851,null,null,null
2025-04-07,Y,recollection_required,1338,null,null,null
2024-11-22,Y,report_hold,14300,null,null,null
2024-10-14,Y,report_hold,14718,null,null,null
2024-10-04,Y,recollection_required,3555,null,null,null
2025-02-09,Y,recollection_required,4926,null,null,null
2024-10-06,Y,report_hold,14308,null,null,null
2025-03-24,N,confirmed,719,null,null,null
2022-05-11,Y,delivered,11467855125,11246821416,0,11246821416
2024-12-09,Y,delivered,31411011513,29283857701,0,29283857701
2023-11-06,Y,delivered,20824073330,21019092570,0,21019092570
2023-04-11,Y,delivered,24610477171,23774931426,0,23774931426
2024-01-08,Y,delivered,21447907134,21457030804,0,21457030804
2023-06-12,Y,delivered,19612763248,19169434781,0,19169434781
2022-01-12,Y,delivered,20979912852,22555482868,0,22555482868
2024-12-10,Y,delivered,33246576178,32326318765,0,32326318765
2020-01-11,Y,delivered,2393008767,1938284695,0,1938284695
2023-11-10,Y,delivered,12805659324,12870272036,0,12870272036
2021-08-23,Y,delivered,6058199862,5726155728,0,5726155728
2023-09-17,Y,delivered,34172805828,33570646558,0,33570646558
2022-08-16,Y,delivered,23416170760,21961967976,0,21961967976
2020-10-26,Y,delivered,2668544525,2454015984,0,2454015984
2020-05-25,Y,delivered,831815452,728105699,0,728105699
2020-07-26,Y,delivered,2081901932,2198022486,0,2198022486
2021-05-01,Y,cancelled,3459427958,0,3731905408,3731905408
2024-01-27,N,cancelled,66860563,0,59350512,59350512
2025-02-20,N,cancelled,36984842,0,32626131,32626131
2021-09-02,Y,cancelled,183006910,0,176671359,176671359
2020-02-23,Y,cancelled,43076378,0,43057827,43057827
2021-09-22,Y,cancelled,181918188,0,183134700,183134700
2022-12-29,Y,delivered,19637257419,19989285690,0,19989285690
2020-12-31,Y,cancelled,79745244,0,78078030,78078030
2022-04-16,Y,delivered,11475995776,10381789773,0,10381789773
2021-06-07,Y,cancelled,241493610,0,215973560,215973560
2021-02-12,Y,cancelled,87132175,0,80198781,80198781
2024-04-18,Y,cancelled,270543362,0,295625628,295625628
2020-04-19,Y,delivered,160402664,160578292,0,160578292
2020-01-19,Y,cancelled,26600420,0,27555830,27555830
2020-01-28,Y,cancelled,36527985,0,41988408,41988408
2024-02-16,Y,cancelled,394286196,0,401362361,401362361
2022-06-21,N,cancelled,386732592,0,406455771,406455771
2024-07-20,Y,cancelled,674740806,0,660581250,660581250
2024-04-14,N,cancelled,29009838,0,25741950,25741950
2021-01-28,Y,cancelled,91032252,0,94198734,94198734
2025-01-17,Y,cancelled,439126772,0,454507460,454507460
2021-11-23,N,cancelled,5294772,0,4715358,4715358
2024-01-21,N,conducted,2777553,2129458,0,2129458
2024-07-31,N,conducted,11235750,8138550,0,8138550
2020-03-04,Y,cancelled,62188711,0,66111134,66111134
2022-10-18,N,cancelled,48372087,0,52770639,52770639
2022-03-20,N,conducted,3928564,3531115,0,3531115
2020-10-20,N,cancelled,34193502,0,29299200,29299200
2024-02-24,N,conducted,18641455,18824103,0,18824103
2024-07-07,N,cancelled,56626944,0,53995974,53995974
2023-09-29,N,cancelled,86752130,0,88115688,88115688
2021-05-07,N,cancelled,71195778,0,117867792,117867792
2021-01-01,Y,cancelled,58976112,0,65426744,65426744
2020-04-13,N,cancelled,1914430,0,1520424,1520424
2024-06-20,Y,cancelled,475219746,0,451131516,451131516
2025-03-13,N,conducted,10145696,10467376,0,10467376
2021-01-03,N,conducted,3384018,3601796,0,3601796
2020-09-25,N,conducted,6141725,6555312,0,6555312
2023-01-10,N,cancelled,8436825,0,7494688,7494688
2022-06-17,N,conducted,6166832,9038360,0,9038360
2023-05-19,N,conducted,4106166,5400696,0,5400696
2023-07-09,N,conducted,2550285,2216928,0,2216928
2022-04-27,N,cancelled,5383080,0,5473938,5473938
2023-06-15,N,conducted,2818306,3506120,0,3506120
2020-09-21,N,conducted,5590704,4212400,0,4212400
2020-09-24,N,delivered,4773362,3838807,0,3838807
2023-11-17,N,conducted,5369616,5060853,0,5060853
2022-05-06,N,conducted,5045184,6115102,0,6115102
2021-01-25,N,delivered,null,13393,0,13393
2021-06-27,N,conducted,2928222,4058376,0,4058376
2020-11-01,N,conducted,1992102,2083284,0,2083284
2021-04-10,N,delivered,10989,14348,0,14348
2020-05-20,N,delivered,124780,243100,0,243100
2023-01-11,Y,booked,null,0,0,0
2021-01-14,N,delivered,29579,null,null,null
2024-08-08,Y,recollection_required,1566,null,null,null
2025-01-03,N,booked,1989,null,null,null
2024-09-06,N,booked,6413,null,null,null
2024-11-05,Y,confirmed,7616,null,null,null
2025-03-06,Y,recollection_required,2894,null,null,null
2025-04-25,N,confirmed,3725,null,null,null
2025-04-19,Y,specimen_reached_lfs_center,319,null,null,null
2025-02-07,Y,report_hold,26831,null,null,null
2024-11-05,N,confirmed,2365,null,null,null
2024-11-07,Y,report_hold,8661,null,null,null
2024-10-24,Y,report_hold,19039,null,null,null
2024-09-23,Y,confirmed,3090,null,null,null
2025-05-08,Y,cancelled,391281345,0,384387535,384387535
2024-05-18,Y,cancelled,419359588,0,409207680,409207680
2020-05-16,Y,delivered,630261324,545303460,0,545303460
2022-04-27,Y,delivered,11285008800,11655797203,0,11655797203
2024-05-26,Y,delivered,34823890400,35222651790,0,35222651790
2021-05-14,Y,cancelled,955565197,0,900146368,900146368
2024-06-23,Y,delivered,36439047402,37752390572,0,37752390572
2023-01-07,Y,delivered,25001977155,23913474214,0,23913474214
2022-03-19,Y,delivered,10153972080,8882532576,0,8882532576
2021-11-25,Y,delivered,7119170876,7353634768,0,7353634768
2024-04-27,Y,delivered,31660714800,30607109845,0,30607109845
2022-09-14,Y,delivered,22668101960,22588264104,0,22588264104
2022-11-18,Y,delivered,19586435150,19919221270,0,19919221270
2024-04-04,Y,delivered,29250851644,28325822568,0,28325822568
2020-12-18,Y,cancelled,93262891,0,95274528,95274528
2022-06-27,Y,delivered,17295397083,17830015268,0,17830015268
2021-06-04,N,cancelled,43329920,0,37321713,37321713
2024-01-28,Y,cancelled,177361184,0,172255424,172255424
2021-12-03,Y,delivered,6982218474,6574230468,0,6574230468
2022-08-15,Y,cancelled,301667920,0,287558505,287558505
2023-09-05,Y,cancelled,514353048,0,536850310,536850310
2022-09-25,Y,cancelled,395090824,0,368535625,368535625
2022-03-06,Y,delivered,10707103451,12341862820,0,12341862820
2024-11-10,Y,cancelled,577360017,0,586482428,586482428
2021-01-02,Y,delivered,3193337885,3068107544,0,3068107544
2021-10-08,Y,delivered,7022358447,6829110120,0,6829110120
2022-04-28,Y,cancelled,182531013,0,189425819,189425819
2024-10-31,Y,cancelled,178158552,0,179594716,179594716
2020-12-26,Y,delivered,3801611590,3587717340,0,3587717340
2020-03-03,Y,cancelled,68442771,0,68374578,68374578
2023-02-07,N,conducted,7428900,8690182,0,8690182
2020-09-30,N,delivered,3587951,3165720,0,3165720
2024-05-18,N,conducted,22197118,24002258,0,24002258
2025-03-22,N,cancelled,122417568,0,83785708,83785708
2020-04-01,Y,cancelled,8039046,0,11248500,11248500
2023-01-30,Y,cancelled,368324415,0,335836240,335836240
2021-04-10,N,cancelled,24685452,0,26334417,26334417
2023-06-19,N,cancelled,37554475,0,40839182,40839182
2020-05-14,Y,cancelled,12997727,0,14544474,14544474
2021-09-08,Y,cancelled,166714284,0,162074340,162074340
2020-02-29,Y,cancelled,76305736,0,71813763,71813763
2024-04-16,Y,cancelled,277454144,0,280037951,280037951
2020-11-08,Y,cancelled,66997622,0,68643360,68643360
2024-09-05,N,conducted,8876122,8444898,0,8444898
2022-02-19,N,cancelled,8295136,0,10015852,10015852
2020-01-17,Y,cancelled,35548128,0,37597592,37597592
2020-06-12,Y,cancelled,23803598,0,21365026,21365026
2022-03-20,N,cancelled,2332590,0,1557303,1557303
2020-04-03,N,conducted,270600,198440,0,198440
2020-02-03,Y,cancelled,41489683,0,40254214,40254214
2023-09-09,N,conducted,10078110,9125550,0,9125550
2024-10-04,N,cancelled,62091276,0,69442932,69442932
2024-02-02,N,cancelled,89033595,0,82890752,82890752
2022-05-12,N,cancelled,4738240,0,4997949,4997949
2020-07-23,N,delivered,1689270,1986936,0,1986936
2023-08-09,N,conducted,4933305,3939570,0,3939570
2025-05-01,N,conducted,15113292,17957184,0,17957184
2023-10-02,N,cancelled,71736576,0,67162150,67162150
2024-05-18,N,cancelled,44610102,0,41380584,41380584
2021-02-27,N,delivered,12987,24302,0,24302
2021-01-07,N,conducted,7030556,6894346,0,6894346
2020-04-04,Y,cancelled,4740875,0,5848750,5848750
2023-03-16,N,conducted,4633095,4704458,0,4704458
2021-11-01,N,conducted,12096560,12337761,0,12337761
2025-03-05,N,conducted,9085161,7409456,0,7409456
2021-06-13,N,conducted,4302270,4593686,0,4593686
2020-02-25,N,delivered,757425,678180,0,678180
2022-09-19,N,conducted,9784112,8141628,0,8141628
2020-04-25,N,cancelled,14588406,0,5758260,5758260
2023-06-02,N,conducted,2974233,4289877,0,4289877
2020-03-10,N,conducted,492023,700480,0,700480
2020-11-30,N,conducted,3922215,3951350,0,3951350
2024-03-25,N,delivered,92000,51840,0,51840
2021-03-16,N,delivered,9998,8000,0,8000
2025-04-23,Y,report_hold,13211,null,null,null
2025-01-30,Y,recollection_required,2394,null,null,null
2025-02-28,Y,report_hold,26629,null,null,null
2025-03-25,Y,recollection_required,2811,null,null,null
2025-02-11,Y,report_hold,26601,null,null,null
2024-08-23,Y,recollection_required,3054,null,null,null
2025-01-20,N,confirmed,999,null,null,null
2024-08-04,N,confirmed,6299,null,null,null
2024-09-17,Y,confirmed,938,null,null,null
2022-02-20,Y,delivered,12114833040,14101932920,0,14101932920
2025-02-10,Y,delivered,42303880320,40479654784,0,40479654784
2022-11-28,Y,delivered,22770267030,21830791553,0,21830791553
2023-12-11,Y,cancelled,322972414,0,323914680,323914680
2022-05-22,Y,delivered,14458851953,14612243460,0,14612243460
2024-12-01,Y,delivered,31723275608,32824660770,0,32824660770
2024-05-19,Y,delivered,29028049176,30279721380,0,30279721380
2024-12-16,Y,delivered,33092344816,31987916774,0,31987916774
2024-09-09,Y,delivered,42588914628,40905983040,0,40905983040
2023-07-05,Y,delivered,22743998261,21904923990,0,21904923990
2021-04-25,Y,delivered,11571786468,12297331017,0,12297331017
2022-04-10,Y,cancelled,141568484,0,143251452,143251452
2025-01-17,Y,delivered,32928617414,32330088000,0,32330088000
2022-07-12,Y,delivered,17732114088,17402937900,0,17402937900
2022-04-02,Y,delivered,9844344440,9624610646,0,9624610646
2023-03-19,Y,delivered,23312024452,24037599489,0,24037599489
2025-01-09,Y,cancelled,507017655,0,543848052,543848052
2020-06-25,Y,delivered,1327911624,1218092632,0,1218092632
2025-05-16,Y,cancelled,507038877,0,512114484,512114484
2022-11-22,Y,cancelled,442915902,0,421626024,421626024
2023-07-07,Y,cancelled,442309546,0,427212279,427212279
2021-04-08,Y,cancelled,1861939872,0,1567920666,1567920666
2022-04-01,Y,cancelled,138110700,0,142902256,142902256
2021-12-21,Y,cancelled,163121960,0,165556365,165556365
2023-03-09,Y,delivered,18393729316,18190835000,0,18190835000
2021-09-01,Y,delivered,5564855704,5510128589,0,5510128589
2024-10-12,N,cancelled,63432873,0,68186768,68186768
2023-10-01,Y,delivered,33836010925,33557731566,0,33557731566
2023-11-04,Y,delivered,25098142432,23205006252,0,23205006252
2023-10-03,Y,cancelled,372877807,0,391072444,391072444
2020-12-13,N,delivered,47110509,51167376,0,51167376
2023-08-27,Y,cancelled,507721122,0,480367800,480367800
2021-09-15,N,cancelled,17799595,0,15694882,15694882
2024-11-09,N,cancelled,79257911,0,95353362,95353362
2020-11-29,Y,cancelled,71856840,0,68532843,68532843
2024-07-21,N,conducted,4579848,6987351,0,6987351
2022-06-16,Y,cancelled,319520454,0,316924880,316924880
2023-11-23,Y,cancelled,305747200,0,294005964,294005964
2021-04-26,N,cancelled,99509931,0,66387431,66387431
2023-08-20,N,cancelled,80782650,0,87352349,87352349
2025-02-24,Y,cancelled,469861480,0,483356308,483356308
2022-01-23,Y,cancelled,517439763,0,512996974,512996974
2020-12-23,N,cancelled,96552221,0,142492626,142492626
2022-02-15,N,cancelled,7072182,0,6789954,6789954
2022-09-14,N,conducted,5295696,4329600,0,4329600
2024-10-11,N,conducted,6447256,6960596,0,6960596
2025-03-26,Y,cancelled,604920360,0,617818313,617818313
2022-03-20,Y,cancelled,198366656,0,197636985,197636985
2020-08-24,N,conducted,5169765,5591100,0,5591100
2023-05-18,N,cancelled,112084895,0,112938616,112938616
2020-08-26,Y,cancelled,65494000,0,60477956,60477956
2024-06-09,Y,cancelled,307819732,0,294660630,294660630
2024-01-14,N,cancelled,39941216,0,39824615,39824615
2022-01-08,N,cancelled,4557539,0,4981288,4981288
2023-01-14,N,cancelled,20936916,0,23303514,23303514
2023-03-24,N,cancelled,40662080,0,38289075,38289075
2021-11-24,N,cancelled,4886035,0,5882706,5882706
2020-07-22,Y,cancelled,53850480,0,51965984,51965984
2024-06-12,N,conducted,9059598,7980020,0,7980020
2020-08-23,N,conducted,1871272,1710240,0,1710240
2021-05-10,N,delivered,549500,511566,0,511566
2021-07-04,Y,cancelled,226982868,0,235961154,235961154
2022-08-08,N,cancelled,51252696,0,51944464,51944464
2020-03-17,N,conducted,11570566,12119367,0,12119367
2023-11-19,N,cancelled,25044624,0,27885429,27885429
2020-04-17,N,conducted,304100,435480,0,435480
2020-06-09,N,conducted,1896345,1327820,0,1327820
2024-06-01,N,conducted,14379840,12365104,0,12365104
2024-09-28,N,conducted,20448848,22926222,0,22926222
2020-10-15,N,conducted,2840460,3268896,0,3268896
2021-02-05,N,conducted,13357883,14801592,0,14801592
2020-06-01,N,cancelled,42229344,0,30382110,30382110
2025-01-03,N,conducted,13580212,12601152,0,12601152
2024-02-29,N,conducted,6752249,6471488,0,6471488
2021-08-06,N,conducted,11653824,10285947,0,10285947
2021-04-18,N,conducted,13433630,13054785,0,13054785
2020-11-06,N,conducted,4007217,4568802,0,4568802
2024-02-14,N,conducted,8370120,6332800,0,6332800
2022-01-30,N,cancelled,1048900,0,684160,684160
2022-01-08,N,conducted,4195488,4298809,0,4298809
2021-06-15,N,delivered,null,5521,0,5521
2025-01-26,N,conducted,748184,359172,0,359172
2020-05-15,N,delivered,181592,86072,0,86072
2020-05-10,N,delivered,4900,9000,0,9000
2025-05-02,Y,recollection_required,10236,null,null,null
2025-02-19,Y,recollection_required,6377,null,null,null
2025-04-18,Y,report_hold,7736,null,null,null
2020-05-04,N,delivered,13500,null,null,null
2025-05-18,N,confirmed,1205,null,null,null
2024-09-07,Y,confirmed,2702,null,null,null
2024-12-19,Y,ready_for_dispatch,125,null,null,null
2023-06-17,N,cancelled,80781264,0,87255170,87255170
2022-11-06,Y,delivered,23427322772,23820605634,0,23820605634
2021-01-30,Y,cancelled,97733907,0,96608617,96608617
2023-09-25,Y,delivered,27494985938,26370269660,0,26370269660
2022-12-25,Y,delivered,16091559168,16352905725,0,16352905725
2022-09-05,Y,delivered,24239905554,22521136320,0,22521136320
2023-04-28,Y,delivered,21091488222,20222466324,0,20222466324
2021-09-17,Y,delivered,7885511298,8092956000,0,8092956000
2021-10-10,Y,delivered,7524110385,7450894528,0,7450894528
2024-01-15,N,cancelled,57788768,0,62184600,62184600
2022-12-09,Y,delivered,17549929644,19130614386,0,19130614386
2023-06-19,Y,cancelled,276849456,0,277073280,277073280
2023-05-31,Y,delivered,18779527298,18450774945,0,18450774945
2023-05-29,Y,delivered,19789554732,18370344142,0,18370344142
2021-09-10,Y,delivered,6655177017,6507397050,0,6507397050
2024-04-04,N,cancelled,57614400,0,54316183,54316183
2022-05-31,Y,delivered,13491304110,13933955875,0,13933955875
2025-04-22,Y,cancelled,444578712,0,477137633,477137633
2020-02-15,Y,cancelled,53950060,0,50240160,50240160
2021-01-02,Y,cancelled,108155311,0,100969344,100969344
2024-06-25,Y,cancelled,437070267,0,441658860,441658860
2021-02-18,Y,delivered,4313048893,4339855245,0,4339855245
2020-10-17,Y,cancelled,68665800,0,63603175,63603175
2024-05-29,Y,cancelled,420379609,0,423948960,423948960
2021-12-22,Y,delivered,8655382176,8385517794,0,8385517794
2024-02-19,Y,cancelled,335036168,0,321141240,321141240
2022-07-01,Y,cancelled,426436900,0,432954620,432954620
2024-03-03,Y,cancelled,338828083,0,342111996,342111996
2022-06-21,Y,cancelled,292139028,0,286418627,286418627
2024-07-15,N,conducted,24047756,15282768,0,15282768
2023-10-06,N,cancelled,117161670,0,115239056,115239056
2022-09-05,Y,cancelled,386302608,0,347484769,347484769
2023-09-15,N,cancelled,70586010,0,69855196,69855196
2025-04-12,Y,cancelled,612294426,0,617917076,617917076
2024-10-30,N,cancelled,20545999,0,18569048,18569048
2024-03-22,N,cancelled,58874456,0,48811230,48811230
2022-02-23,N,conducted,8760900,9753164,0,9753164
2023-06-06,N,cancelled,52800980,0,56186349,56186349
2024-06-19,N,cancelled,44696400,0,44281545,44281545
2020-12-27,N,cancelled,12233760,0,10600524,10600524
2020-11-19,N,conducted,5129828,3364680,0,3364680
2025-01-27,N,conducted,14145591,21123344,0,21123344
2022-02-05,N,cancelled,3378322,0,3397000,3397000
2023-09-01,N,cancelled,168605332,0,171118420,171118420
2022-05-04,Y,cancelled,220077375,0,224129000,224129000
2023-12-04,N,cancelled,68076288,0,61686078,61686078
2020-10-29,N,cancelled,19231680,0,19069344,19069344
2023-02-13,N,cancelled,47147928,0,47734506,47734506
2020-01-18,Y,cancelled,44208896,0,51416384,51416384
2021-10-27,N,conducted,7170529,9475860,0,9475860
2020-01-29,N,conducted,14976654,10475570,0,10475570
2021-10-09,N,conducted,7146496,7236432,0,7236432
2021-03-13,N,conducted,13613456,14987392,0,14987392
2021-06-11,N,conducted,5597460,9690561,0,9690561
2021-09-25,N,cancelled,29548533,0,38130708,38130708
2024-04-14,N,conducted,7757001,8408100,0,8408100
2022-08-04,N,conducted,4403154,5600056,0,5600056
2021-10-30,N,cancelled,5307930,0,5922528,5922528
2025-03-11,N,conducted,9625196,7979574,0,7979574
2022-03-22,N,conducted,5526307,8953025,0,8953025
2020-12-26,N,delivered,511267,403900,0,403900
2020-05-18,N,conducted,1216620,1406265,0,1406265
2020-08-15,N,conducted,825864,569295,0,569295
2023-08-30,N,conducted,1982200,1624420,0,1624420
2025-02-02,N,confirmed,130,null,null,null
2025-03-18,Y,report_hold,18157,null,null,null
2021-02-12,N,delivered,8447,null,null,null
2024-09-18,Y,report_hold,34719,null,null,null
2025-03-16,Y,sent_to_lab,1026,null,null,null
2024-09-02,Y,confirmed,6235,null,null,null
2025-02-07,Y,recollection_required,5099,null,null,null
2024-12-05,Y,sample_collected,279,null,null,null
2024-12-02,Y,recollection_required,8342,null,null,null
2025-03-11,Y,report_hold,19514,null,null,null
2024-08-17,Y,report_hold,7535,null,null,null
2025-02-04,N,booked,8808,null,null,null
2021-04-21,Y,cancelled,7954649192,0,7859683190,7859683190
2021-11-14,Y,delivered,7262822460,7775836818,0,7775836818
2020-07-27,Y,delivered,2261985558,1752036195,0,1752036195
2023-11-03,N,cancelled,80334128,0,93850317,93850317
